customer_id,customer_name,segment,city,state,region
CU-102803,Joseph Martinez,Home Office,Los Angeles,CA,West
CU-102804,William Gonzalez,Home Office,San Diego,CA,West
CU-102805,Jennifer Lopez,Home Office,San Diego,CA,South
CU-102806,Sarah Martinez,Corporate,Philadelphia,PA,Central
CU-102807,Robert Lopez,Consumer,Chicago,IL,West
CU-102808,Mary Smith,Consumer,Indianapolis,IN,West
CU-102809,Elizabeth Davis,Consumer,San Diego,CA,East
CU-102810,Michael Brown,Corporate,Austin,TX,East
CU-102811,Michael Davis,Consumer,Charlotte,NC,East
CU-102812,Robert Martinez,Corporate,Seattle,WA,Central
CU-102813,Linda Wilson,Consumer,New York,NY,South
CU-102814,Joseph Smith,Corporate,San Antonio,TX,South
CU-102815,Elizabeth Hernandez,Consumer,Dallas,TX,Central
CU-102816,Elizabeth Rodriguez,Corporate,Indianapolis,IN,Central
CU-102817,Jennifer Garcia,Corporate,Dallas,TX,Central
CU-102818,Emma Gonzalez,Consumer,Charlotte,NC,South
CU-102819,James Anderson,Home Office,New York,NY,South
CU-102820,Lisa Williams,Consumer,San Francisco,CA,South
CU-102821,Emma Anderson,Corporate,San Jose,CA,Central
CU-102822,Lisa Brown,Consumer,Seattle,WA,West
CU-102823,Mary Rodriguez,Corporate,San Antonio,TX,Central
CU-102824,Elizabeth Johnson,Home Office,Indianapolis,IN,Central
CU-102825,David Garcia,Consumer,San Antonio,TX,West
CU-102826,Lisa Wilson,Consumer,Fort Worth,TX,West
CU-102827,Elizabeth Hernandez,Home Office,Austin,TX,South
CU-102828,Jennifer Anderson,Corporate,Dallas,TX,South
CU-102829,Patricia Williams,Corporate,San Jose,CA,Central
CU-102830,James Davis,Corporate,Jacksonville,FL,South
CU-102831,Linda Smith,Corporate,Fort Worth,TX,East
CU-102832,Patricia Hernandez,Consumer,Columbus,OH,South
CU-102833,John Wilson,Home Office,Dallas,TX,West
CU-102834,William Jones,Corporate,San Antonio,TX,East
CU-102835,Linda Gonzalez,Corporate,Austin,TX,Central
CU-102836,Robert Gonzalez,Consumer,Seattle,WA,South
CU-102837,Emma Johnson,Consumer,Dallas,TX,West
CU-102838,Elizabeth Lopez,Home Office,Austin,TX,South
CU-102839,Richard Lopez,Home Office,Los Angeles,CA,South
CU-102840,William Martinez,Home Office,San Diego,CA,South
CU-102841,Emma Smith,Home Office,Los Angeles,CA,Central
CU-102842,Patricia Davis,Corporate,Dallas,TX,East
CU-102843,David Anderson,Home Office,San Francisco,CA,East
CU-102844,Linda Wilson,Consumer,Austin,TX,West
CU-102845,Robert Rodriguez,Consumer,San Jose,CA,South
CU-102846,James Martinez,Home Office,San Diego,CA,Central
CU-102847,Mary Lopez,Consumer,Seattle,WA,West
CU-102848,James Wilson,Corporate,Chicago,IL,South
CU-102849,Lisa Garcia,Corporate,San Antonio,TX,West
CU-102850,Patricia Garcia,Consumer,Charlotte,NC,Central
CU-102851,John Williams,Consumer,Dallas,TX,South
CU-102852,Richard Gonzalez,Corporate,Columbus,OH,East
CU-102853,Sarah Anderson,Home Office,Indianapolis,IN,Central
CU-102854,Linda Smith,Home Office,New York,NY,Central
CU-102855,Elizabeth Jones,Home Office,Seattle,WA,Central
CU-102856,Michael Martinez,Consumer,Chicago,IL,East
CU-102857,Lisa Gonzalez,Home Office,Seattle,WA,East
CU-102858,Robert Gonzalez,Consumer,Charlotte,NC,South
CU-102859,Joseph Davis,Home Office,Dallas,TX,West
CU-102860,Michael Williams,Home Office,Austin,TX,Central
CU-102861,Linda Anderson,Consumer,Charlotte,NC,South
CU-102862,John Martinez,Corporate,San Jose,CA,East
CU-102863,Jennifer Garcia,Corporate,New York,NY,West
CU-102864,Jennifer Martinez,Home Office,Dallas,TX,Central
CU-102865,Joseph Hernandez,Home Office,Seattle,WA,West
CU-102866,David Brown,Consumer,Jacksonville,FL,West
CU-102867,Lisa Johnson,Consumer,San Jose,CA,East
CU-102868,Patricia Johnson,Corporate,Phoenix,AZ,Central
CU-102869,Robert Brown,Corporate,San Diego,CA,West
CU-102870,William Brown,Consumer,Columbus,OH,Central
CU-102871,David Anderson,Corporate,New York,NY,East
CU-102872,John Davis,Home Office,Fort Worth,TX,West
CU-102873,Sarah Davis,Corporate,Fort Worth,TX,South
CU-102874,Robert Gonzalez,Corporate,San Antonio,TX,East
CU-102875,Lisa Rodriguez,Home Office,Chicago,IL,East
CU-102876,Robert Johnson,Corporate,Philadelphia,PA,Central
CU-102877,Linda Brown,Consumer,Austin,TX,East
CU-102878,Patricia Davis,Corporate,Indianapolis,IN,East
CU-102879,John Smith,Corporate,Charlotte,NC,South
CU-102880,Emma Garcia,Corporate,Fort Worth,TX,Central
CU-102881,Linda Wilson,Home Office,Chicago,IL,Central
CU-102882,Michael Hernandez,Home Office,San Diego,CA,South
CU-102883,John Jones,Home Office,San Francisco,CA,Central
CU-102884,David Wilson,Consumer,Los Angeles,CA,West
CU-102885,David Rodriguez,Consumer,New York,NY,West
CU-102886,Sarah Smith,Home Office,San Francisco,CA,West
CU-102887,Patricia Martinez,Corporate,San Jose,CA,West
CU-102888,Lisa Williams,Home Office,Columbus,OH,West
CU-102889,Patricia Anderson,Consumer,Philadelphia,PA,West
CU-102890,Elizabeth Brown,Corporate,New York,NY,South
CU-102891,William Martinez,Corporate,Jacksonville,FL,East
CU-102892,James Smith,Corporate,New York,NY,East
CU-102893,Linda Smith,Home Office,Phoenix,AZ,South
CU-102894,Lisa Williams,Consumer,Indianapolis,IN,East
CU-102895,Jennifer Johnson,Corporate,Jacksonville,FL,East
CU-102896,Elizabeth Davis,Corporate,Houston,TX,South
CU-102897,John Jones,Corporate,Phoenix,AZ,South
CU-102898,David Garcia,Home Office,Dallas,TX,Central
CU-102899,Elizabeth Davis,Home Office,Houston,TX,West
CU-102900,Jennifer Rodriguez,Consumer,Phoenix,AZ,West
CU-102901,Michael Lopez,Consumer,San Diego,CA,South
CU-102902,Emma Brown,Consumer,San Jose,CA,Central
CU-102903,Mary Garcia,Home Office,Philadelphia,PA,South
CU-102904,William Gonzalez,Consumer,Indianapolis,IN,Central
CU-102905,Patricia Hernandez,Consumer,Columbus,OH,East
CU-102906,Sarah Gonzalez,Consumer,Fort Worth,TX,West
CU-102907,David Hernandez,Consumer,New York,NY,West
CU-102908,Richard Garcia,Consumer,Philadelphia,PA,South
CU-102909,Patricia Brown,Home Office,San Francisco,CA,South
CU-102910,Robert Davis,Home Office,Charlotte,NC,Central
CU-102911,Joseph Johnson,Home Office,Seattle,WA,Central
CU-102912,James Garcia,Consumer,Indianapolis,IN,Central
CU-102913,Elizabeth Gonzalez,Home Office,Austin,TX,South
CU-102914,James Gonzalez,Home Office,Houston,TX,Central
CU-102915,Patricia Miller,Home Office,Chicago,IL,East
CU-102916,David Johnson,Consumer,Seattle,WA,South
CU-102917,Emma Rodriguez,Home Office,Houston,TX,Central
CU-102918,Patricia Jones,Corporate,Phoenix,AZ,South
CU-102919,Michael Wilson,Home Office,Seattle,WA,West
CU-102920,Robert Williams,Home Office,Fort Worth,TX,West
CU-102921,Robert Lopez,Home Office,New York,NY,Central
CU-102922,David Martinez,Home Office,Indianapolis,IN,East
CU-102923,Patricia Rodriguez,Consumer,Seattle,WA,West
CU-102924,Lisa Johnson,Home Office,Jacksonville,FL,West
CU-102925,David Rodriguez,Home Office,San Diego,CA,South
CU-102926,William Smith,Corporate,San Antonio,TX,Central
CU-102927,Linda Anderson,Corporate,Fort Worth,TX,South
CU-102928,David Lopez,Corporate,Austin,TX,East
CU-102929,William Lopez,Home Office,Chicago,IL,Central
CU-102930,Michael Smith,Corporate,San Antonio,TX,West
CU-102931,Elizabeth Wilson,Consumer,Phoenix,AZ,West
CU-102932,Lisa Hernandez,Corporate,Fort Worth,TX,South
CU-102933,Jennifer Wilson,Corporate,San Antonio,TX,East
CU-102934,William Williams,Corporate,San Diego,CA,East
CU-102935,Robert Davis,Consumer,Phoenix,AZ,Central
CU-102936,John Hernandez,Consumer,Austin,TX,Central
CU-102937,Emma Gonzalez,Home Office,Indianapolis,IN,South
CU-102938,Joseph Jones,Consumer,San Diego,CA,South
CU-102939,Michael Anderson,Home Office,Phoenix,AZ,Central
CU-102940,Sarah Miller,Corporate,Dallas,TX,East
CU-102941,Linda Martinez,Consumer,Charlotte,NC,South
CU-102942,Jennifer Rodriguez,Consumer,San Jose,CA,East
CU-102943,Jennifer Wilson,Home Office,Jacksonville,FL,South
CU-102944,Linda Smith,Home Office,Columbus,OH,East
CU-102945,William Anderson,Corporate,Dallas,TX,Central
CU-102946,William Garcia,Consumer,Columbus,OH,East
CU-102947,Elizabeth Brown,Home Office,Houston,TX,South
CU-102948,Linda Hernandez,Corporate,San Diego,CA,East
CU-102949,Richard Martinez,Home Office,San Francisco,CA,South
CU-102950,Emma Martinez,Home Office,Los Angeles,CA,East
CU-102951,Emma Gonzalez,Consumer,Houston,TX,Central
CU-102952,Richard Lopez,Home Office,Columbus,OH,East
CU-102953,Joseph Wilson,Corporate,Jacksonville,FL,East
CU-102954,Linda Hernandez,Consumer,Fort Worth,TX,West
CU-102955,John Hernandez,Corporate,Philadelphia,PA,East
CU-102956,Linda Gonzalez,Consumer,San Jose,CA,South
CU-102957,Patricia Wilson,Home Office,Dallas,TX,Central
CU-102958,Jennifer Jones,Corporate,Jacksonville,FL,East
CU-102959,Joseph Lopez,Home Office,Austin,TX,Central
CU-102960,Robert Rodriguez,Home Office,Philadelphia,PA,Central
CU-102961,Patricia Gonzalez,Consumer,Fort Worth,TX,South
CU-102962,James Garcia,Home Office,Chicago,IL,West
CU-102963,Mary Johnson,Home Office,Austin,TX,East
CU-102964,James Martinez,Corporate,Fort Worth,TX,West
CU-102965,Robert Jones,Home Office,Fort Worth,TX,South
CU-102966,James Gonzalez,Corporate,Jacksonville,FL,Central
CU-102967,Lisa Garcia,Consumer,Philadelphia,PA,East
CU-102968,Mary Anderson,Home Office,San Antonio,TX,Central
CU-102969,Lisa Miller,Home Office,Seattle,WA,East
CU-102970,Michael Johnson,Home Office,San Antonio,TX,South
CU-102971,David Lopez,Corporate,Dallas,TX,Central
CU-102972,David Anderson,Corporate,Fort Worth,TX,East
CU-102973,Michael Garcia,Consumer,San Jose,CA,South
CU-102974,Jennifer Rodriguez,Consumer,Los Angeles,CA,Central
CU-102975,Elizabeth Brown,Home Office,New York,NY,West
CU-102976,Jennifer Davis,Home Office,San Diego,CA,West
CU-102977,John Jones,Consumer,Phoenix,AZ,East
CU-102978,Joseph Miller,Home Office,San Francisco,CA,West
CU-102979,Lisa Wilson,Home Office,Columbus,OH,South
CU-102980,William Lopez,Corporate,Fort Worth,TX,Central
CU-102981,Patricia Garcia,Consumer,Columbus,OH,Central
CU-102982,Patricia Johnson,Home Office,Seattle,WA,West
CU-102983,Jennifer Gonzalez,Home Office,Austin,TX,West
CU-102984,Elizabeth Rodriguez,Corporate,Houston,TX,East
CU-102985,Patricia Lopez,Home Office,San Diego,CA,West
CU-102986,William Martinez,Consumer,Charlotte,NC,South
CU-102987,Elizabeth Martinez,Corporate,Charlotte,NC,East
CU-102988,John Rodriguez,Corporate,Philadelphia,PA,East
CU-102989,Elizabeth Wilson,Home Office,Jacksonville,FL,West
CU-102990,Patricia Johnson,Home Office,Chicago,IL,Central
CU-102991,John Lopez,Home Office,Dallas,TX,South
CU-102992,David Miller,Consumer,Columbus,OH,South
CU-102993,Mary Garcia,Consumer,San Jose,CA,South
CU-102994,James Wilson,Consumer,Phoenix,AZ,East
CU-102995,Emma Gonzalez,Consumer,Jacksonville,FL,East
CU-102996,Linda Lopez,Consumer,Indianapolis,IN,West
CU-102997,Lisa Wilson,Consumer,San Diego,CA,East
CU-102998,Emma Garcia,Consumer,San Francisco,CA,East
CU-102999,Richard Gonzalez,Corporate,Fort Worth,TX,South
